date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/04/26,12:37 PM.,CIN,TEX,away,Partly Cloudy.,58,668933,2B,4,1,0,0,0,0,0,0,1,2,2,.278,.355,.474,.829,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.097,,0.373,0.0,,-1.17,-0.37,-25.75,,90.4,96.5,88.3,0.286,0.429,0.1,0.221,0.461,0.32899999999999996,,,,,,,116.0,98.0,100.0,0.529,,0.15,,95.8,,,,,,,,0.292,0.436,0.171,,,,,,,,,,,,,,,,,,,,,
2023/04/25,6:40 PM.,CIN,TEX,away,Cloudy.,60,596133,2B,4,1,1,0,0,1,1,0,1,1,1,.290,.362,.495,.857,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,88.0,102.0,96.0,,,,112.0,101.0,104.0,,0.435,0.137,0.2,-1.47,,-2.22,-2.01,94.0,86.1,,85.8,,,,0.235,0.294,0.321,0.316,0.547,0.32299999999999995,,,,99.0,103.0,102.0,0.11,0.118,0.87,-1.56,90.3,81.7,0.255,0.691,0.16699999999999998,0.311,0.543,0.175,0.218,0.473,0.252,,,,,,,,,,,,,,,,,,,,,
2023/04/24,6:41 PM.,CIN,TEX,away,Partly Cloudy.,51,666157,2B,5,0,1,0,0,0,1,0,0,2,1,.292,.360,.472,.832,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,103.0,106.0,100.0,92.0,102.0,101.0,,,,0.053,0.464,,0.125,-0.45,-7.52,,-4.06,93.2,87.3,93.4,,0.7,1.0,0.0,,,,0.471,0.706,0.326,,,,,,,,,,,,,0.286,0.536,0.45,0.297,0.578,0.19,,,,97.0,94.0,97.0,0.358,-2.74,79.6,,,,,,,,,,,,,,,
2023/04/23,1:37 PM.,OAK,TEX,home,Roof Closed.,74,666205,2B,3,1,1,0,0,0,0,1,2,0,2,.298,.368,.488,.856,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,0.517,0.253,0.081,-2.52,,-0.45,-3.21,93.5,87.9,,87.1,,,,0.293,0.475,0.242,0.333,0.5,0.387,,,,,,,,,,,,,0.268,0.415,0.284,0.395,0.663,0.161,,,,97.0,103.0,104.0,0.149,-2.07,81.2,,,,,,,,,,,,,,,
2023/04/22,6:07 PM.,OAK,TEX,home,Roof Closed.,74,660261,2B,3,2,2,0,0,0,2,0,1,1,0,.296,.356,.494,.850,660261,shintarofujinami,Fujinami,Right,Shintaro Fujinami,- - -,7.18,4.8,79.0,92.0,112.0,94.0,0.734,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.167,0.378,0.42,,,,107.0,90.0,91.0,,,,118.0,92.0,105.0,,0.566,0.073,,0.08,,-1.47,,98.4,,,84.4,,,,0.75,0.75,0.33299999999999996,,,,,,,94.0,92.0,93.0,0.162,,1.27,,88.3,,,,,0.243,0.385,0.255,0.171,0.341,0.382,-279.0,111.0,65.0,0.001,-81.55,75.7,0.199,-1.4,92.8,0.243,0.457,0.37200000000000005,138.0,95.0,100.0,,,,,,
2023/04/21,7:08 PM.,OAK,TEX,home,Partly Cloudy.,73,676664,2B,3,0,0,0,0,0,0,0,1,2,1,.282,.337,.487,.824,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.28300000000000003,0.277,0.438,0.225,,,,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/19,1:10 PM.,KC,TEX,away,Cloudy.,73,663903,2B,5,2,3,0,0,0,2,1,0,0,2,.293,.341,.507,.848,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,87.7,92.1,84.0,0.339,0.555,0.113,0.0,0.0,0.6,0.265,0.353,0.10400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/18,6:40 PM.,KC,TEX,away,Clear.,80,641745,2B,3,2,2,0,0,1,3,0,2,0,2,.271,.325,.500,.825,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.123,-2.21,0.62,0.26,1.66,93.3,90.8,92.5,84.3,0.143,0.143,0.08,0.5,0.5,0.0,0.125,0.125,0.273,,,,,,,,,,,,,0.267,0.378,0.27899999999999997,0.359,0.564,0.165,,,,120.0,90.0,92.0,0.197,-0.24,85.1,,,,,,,,,,,,,,,
2023/04/17,6:39 PM.,KC,TEX,away,Clear.,69,543475,2B,3,2,1,0,0,1,1,0,1,0,1,.254,.292,.448,.740,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.109,1.11,-0.01,-1.31,-1.66,91.2,85.5,90.5,80.2,0.248,0.457,0.158,0.28,0.543,0.249,0.26,0.481,0.257,,,,96.0,99.0,98.0,0.076,,-0.94,,86.8,,0.238,0.476,0.21899999999999997,0.227,0.444,0.154,0.314,0.725,0.19,95.0,97.0,99.0,0.131,-1.6,79.4,,,,,,,,,,,,,,,
2023/04/16,6:11 PM.,HOU,TEX,away,Roof Closed.,73,664285,2B,5,1,2,0,0,1,4,0,0,0,0,.250,.279,.406,.685,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,97.0,98.0,96.0,,,,0.468,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,90.1,95.3,84.7,0.274,0.455,0.126,0.189,0.405,0.43799999999999994,0.231,0.342,0.311,,,,99.0,99.0,95.0,0.034,,0.45,,89.1,,0.158,0.211,0.402,,,,0.182,0.182,0.435,118.0,98.0,106.0,0.253,1.07,80.2,,,,,,,,,,,,,,,
2023/04/15,6:09 PM.,HOU,TEX,away,Roof Closed.,73,686613,2B,4,0,1,0,0,0,1,0,0,0,0,.237,.270,.356,.626,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,0.002,0.461,0.017,,0.01,-0.16,-2.64,,95.7,,96.0,84.6,,,,0.25,0.625,0.33299999999999996,0.121,0.242,0.37,112.0,102.0,110.0,,,,0.235,0.238,-0.4,-0.77,91.7,82.9,0.247,0.374,0.303,0.271,0.511,0.223,0.297,0.506,0.20800000000000002,,,,,,,0.048,0.92,88.2,,,,92.0,104.0,105.0,,,,,,
2023/04/14,7:10 PM.,HOU,TEX,away,Roof Closed.,73,677651,2B,3,3,2,1,0,0,0,0,2,1,0,.236,.271,.364,.635,677651,luisgarcia,"Garcia, L",Right,Luis Garcia,HOU,4.0,4.01,27.0,101.0,92.0,97.0,0.707,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,53.0,106.0,89.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,,0.312,0.126,0.059,-2.31,,1.15,-1.19,92.7,84.4,,78.4,,,,0.1,0.3,0.32,0.222,0.333,0.385,,,,107.0,105.0,98.0,0.427,,1.28,,85.4,,0.25,0.5,0.182,0.407,0.741,0.121,0.192,0.308,0.419,99.0,94.0,99.0,0.076,-0.26,76.2,,,,,,,,,,,,,,,
2023/04/12,7:07 PM.,KC,TEX,home,Clear.,75,641745,2B,4,0,0,0,0,0,0,0,0,1,0,.212,.222,.327,.549,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.123,-2.21,0.62,0.26,1.66,93.3,90.8,92.5,84.3,0.143,0.143,0.08,0.5,0.5,0.0,0.125,0.125,0.273,,,,,,,,,,,,,0.267,0.378,0.27899999999999997,0.359,0.564,0.165,,,,120.0,90.0,92.0,0.197,-0.24,85.1,,,,,,,,,,,,,,,
2023/04/11,7:06 PM.,KC,TEX,home,Partly Cloudy.,73,543475,2B,5,2,2,1,0,0,1,0,0,1,0,.229,.240,.354,.594,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.109,1.11,-0.01,-1.31,-1.66,91.2,85.5,90.5,80.2,0.248,0.457,0.158,0.28,0.543,0.249,0.26,0.481,0.257,,,,96.0,99.0,98.0,0.076,,-0.94,,86.8,,0.238,0.476,0.21899999999999997,0.227,0.444,0.154,0.314,0.725,0.19,95.0,97.0,99.0,0.131,-1.6,79.4,,,,,,,,,,,,,,,
2023/04/10,7:07 PM.,KC,TEX,home,Partly Cloudy.,73,425844,2B,4,1,0,0,0,0,0,0,0,0,3,.209,.222,.326,.548,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.166,0.25,-0.92,1.12,0.06,89.5,86.5,89.8,79.2,0.333,0.609,0.081,0.214,0.282,0.231,0.241,0.37,0.207,,,,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.386,0.729,0.155,0.276,0.472,0.159,0.32,0.5,0.18600000000000003,96.0,97.0,104.0,0.141,-2.99,72.5,,,,,,,,,,,,,,,
2023/04/09,1:19 PM.,CHC,TEX,away,Partly Cloudy.,63,592791,2B,5,1,2,1,0,0,3,0,0,1,2,.231,.244,.359,.603,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,86.5,93.9,80.9,0.296,0.394,0.133,0.233,0.333,0.27399999999999997,0.28,0.44,0.106,,,,101.0,102.0,99.0,0.222,,-0.32,,88.6,,0.198,0.349,0.2,0.261,0.553,0.204,0.311,0.521,0.27399999999999997,109.0,111.0,113.0,0.149,-0.12,80.5,,,,,,,,,,,,,,,
2023/04/08,3:05 PM.,CHC,TEX,away,Sunny.,57,657006,2B,5,1,1,1,0,0,0,0,0,0,3,.206,.222,.324,.546,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018,0.626,0.339,0.01,0.67,0.89,0.54,-1.94,91.8,87.5,92.2,83.3,0.25,0.333,0.16699999999999998,0.217,0.346,0.311,0.4,0.4,0.1,,,,,,,,,,,,,0.0,0.0,0.33299999999999996,0.275,0.393,0.203,,,,87.0,98.0,109.0,0.006,2.44,80.7,,,,,,,,,,,,,,,
2023/04/07,1:20 PM.,CHC,TEX,away,Sunny.,43,573186,2B,4,0,0,0,0,0,0,0,0,2,2,.207,.226,.310,.536,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,0.464,0.082,0.051,,0.34,1.08,-0.41,,92.0,,91.4,86.1,0.245,0.332,0.14300000000000002,0.184,0.237,0.322,,,,,,,105.0,96.0,98.0,0.096,,0.96,,89.7,,,,,0.154,0.256,0.32,0.26,0.42,0.242,139.0,103.0,111.0,0.23,0.34,84.6,0.077,0.12,86.6,0.205,0.308,0.324,46.0,95.0,91.0,0.24,0.38,0.301,,,
2023/04/05,1:07 PM.,BAL,TEX,home,Roof Closed.,74,680570,2B,3,0,1,0,0,0,0,0,1,1,1,.240,.259,.360,.619,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,0.148,0.224,-0.83,,1.92,1.7,97.4,83.9,,82.4,,,,0.153,0.169,0.34,0.201,0.318,0.28300000000000003,,,,76.0,90.0,86.0,0.052,,-1.59,,90.0,,0.176,0.353,0.281,0.342,0.535,0.24100000000000002,0.333,0.889,0.14300000000000002,146.0,97.0,101.0,0.081,-0.49,79.9,,,,,,,,,,,,,,,
2023/04/04,7:07 PM.,BAL,TEX,home,Roof Closed.,74,502043,2B,4,0,0,0,0,0,0,0,0,0,1,.227,.217,.364,.581,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,88.0,99.0,96.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,0.261,0.134,0.184,0.17,-0.69,-0.08,2.01,-0.29,92.1,85.5,91.9,81.6,0.289,0.459,0.11,0.147,0.228,0.47100000000000003,0.288,0.453,0.29100000000000004,,,,90.0,95.0,92.0,0.166,,-1.02,,89.8,,0.279,0.419,0.40399999999999997,0.287,0.55,0.156,0.345,0.552,0.154,90.0,102.0,99.0,0.084,0.01,79.5,,,,,,,,,,,,,,,
2023/04/03,7:08 PM.,BAL,TEX,home,Roof Closed.,74,680694,2B,4,0,0,0,0,0,0,0,0,1,2,.278,.263,.444,.707,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,90.8,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.259,0.37,0.114,,,,,,,,,,,,,0.142,0.165,0.35600000000000004,0.366,0.602,0.15,,,,135.0,105.0,109.0,0.173,3.99,84.8,,,,,,,,,,,,,,,
2023/04/02,6:08 PM.,PHI,TEX,home,Roof Closed.,72,663559,2B,4,0,2,0,0,0,1,0,0,1,1,.357,.333,.571,.904,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.189,0.046,-0.08,-1.63,-1.91,-0.8,90.7,84.6,90.7,84.5,0.333,0.571,0.133,0.288,0.746,0.19899999999999998,0.273,0.364,0.33299999999999996,,,,,,,,,,,,,0.267,0.493,0.209,0.305,0.435,0.156,,,,87.0,108.0,105.0,0.225,-0.85,76.5,0.024,3.65,85.0,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/04/01,3:07 PM.,PHI,TEX,home,Sunny.,71,554430,2B,5,2,1,0,0,1,2,0,0,2,3,.300,.273,.600,.873,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.123,0.004,1.69,1.62,0.36,-6.22,95.8,90.8,95.2,84.4,0.252,0.308,0.192,0.198,0.36,0.392,,,,,,,96.0,102.0,102.0,0.144,,-0.63,,90.9,,0.264,0.473,0.33,0.199,0.333,0.314,0.27,0.426,0.228,116.0,105.0,114.0,0.115,-1.61,81.4,,,,,,,,,,,,,,,
2023/03/30,3:09 PM.,PHI,TEX,home,Cloudy.,69,605400,2B,5,1,2,0,0,0,0,1,0,1,0,.400,.400,.400,.800,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,85.9,91.8,,0.279,0.416,0.106,,,,0.22,0.319,0.319,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.398,0.33299999999999996,0.246,0.503,0.217,0.246,0.508,0.301,,,,,,,,,,,,,,,,,,,,,
2023/03/28,1:08 PM.,KC,TEX,home,Roof Closed.,74,663903,2B,2,0,0,0,0,0,0,0,0,1,1,.220,.258,.322,.580,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,87.7,92.1,84.0,0.339,0.555,0.113,0.0,0.0,0.6,0.265,0.353,0.10400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
